crm_id,contcode,contcat
2426040403,LON,RY
2736181372,LON,RY
2858644908,LON,RY
3999636979,LON,RY
2223613145,LON,RY
1001315506,LON,RY
2495328519,LON,RY
622831550,LON,RY
2786104242,LON,RY
3352653804,LON,RY
3458956744,LON,RY
3307795146,LON,RY
870540216,LON,RY
3531121746,LON,RY
1708121755,LON,RY
3642774001,LON,RY
1514387408,LON,RY
2092765818,LON,RY
1361105516,LON,RY
3236619693,LON,RY
364628226,LON,RY
1016766759,LON,RY
1950878068,LON,RY
4190231770,LON,RY
3527571396,LON,RY
2597187466,LON,RY
1851620025,LON,RY
2527348052,LON,RY
1227527465,LON,RY
3760566924,LON,RY
1816859319,LON,RY
2965689753,LON,RY
317596714,LON,RY
3140444800,LON,RY
3915172567,LON,RY
2251210647,LON,RY
3447087413,LON,RY
2597794048,LON,RY
1994633219,LON,RY
3176036007,LON,RY
1835301995,LON,RY
618139386,LON,RY
3895487463,LON,RY
1767222987,LON,RY
1964738946,LON,RY
268465738,LON,RY
1933763374,LON,RY
488051910,LON,RY
3081846420,LON,RY
3355497049,LON,RY
3710082496,LON,RY
4229118779,LON,RY
230453939,LON,RY
1634141513,LON,RY
1150006624,LON,RY
3509371586,LON,RY
3160487276,LON,RY
1298667486,LON,RY
4158761897,LON,RY
313843920,LON,RY
2189726272,LON,RY
428985036,LON,RY
3853676208,LON,RY
2612832332,LON,RY
787142547,LON,RY
1810534404,LON,RY
4224870868,LON,RY
3237392234,LON,RY
438803345,LON,RY
1378319957,LON,RY
926813189,LON,RY
2037362793,LON,RY
124256281,LON,RY
3625291479,LON,RY
1695164654,LON,RY
1970687809,LON,RY
1968403023,LON,RY
1041489712,LON,RY
2227724432,LON,RY
2637691355,LON,RY
54822424,LON,RY
58283451,LON,RY
2940269990,LON,RY
3615610015,LON,RY
3052720379,LON,RY
2295518626,LON,RY
2813916274,LON,RY
651418475,LON,RY
1112276866,LON,RY
1941515401,LON,RY
1938411122,LON,RY
2981119011,LON,RY
704564286,LON,RY
2513499638,LON,RY
947651033,LON,RY
2602383954,LON,RY
4005936546,LON,RY
521922673,LON,RY
960061212,LON,RY
1024276106,LON,RY
3617171722,LON,RY
2997672819,LON,RY
1119604674,LON,RY
2710061516,LON,RY
69030502,LON,RY
4256113739,LON,RY
724672870,LON,RY
3851994239,LON,RY
102230268,LON,RY
3877888058,LON,RY
3419054916,LON,RY
332184825,LON,RY
2803717825,LON,RY
969646320,LON,RY
2920704159,LON,RY
2208526130,LON,RY
1693558137,LON,RY
2246899301,LON,RY
181241457,LON,RY
438188713,LON,RY
176121105,LON,RY
3466356262,LON,RY
3679349947,LON,RY
1147291218,LON,RY
3580451680,LON,RY
334892350,LON,RY
2191566704,LON,RY
1251075927,LON,RY
1151292020,LON,RY
165157121,LON,RY
3452257879,LON,RY
623383458,LON,RY
531106119,LON,RY
1926660459,LON,RY
1301077001,LON,RY
748512478,LON,RY
3836989608,LON,RY
2879254050,LON,RY
244101063,LON,RY
2240263288,LON,RY
1714193022,LON,RY
1301535885,LON,RY
3655475033,LON,RY
4111056291,LON,RY
530340828,LON,RY
337351609,LON,RY
4153058484,LON,RY
1020351323,LON,RY
628717941,LON,RY
247476452,LON,RY
3562157039,LON,RY
3531706480,LON,RY
2328251483,LON,RY
684105002,LON,RY
1614113332,LON,RY
4252754997,LON,RY
367152619,LON,RY
2646195879,LON,RY
215964709,LON,RY
101907081,LON,RY
1761226830,LON,RY
293022900,LON,RY
1243112311,LON,RY
1370250744,LON,RY
1403682639,LON,RY
1888775077,LON,RY
3925561597,LON,RY
778644390,LON,RY
2114964837,LON,RY
1112833099,LON,RY
1763873129,LON,RY
1506416614,LON,RY
833334122,LON,RY
3213581067,LON,RY
3250956285,LON,RY
2282712834,LON,RY
335555034,LON,RY
1846830628,LON,RY
1236951605,LON,RY
3616843430,LON,RY
1845068289,LON,RY
2190941929,LON,RY
1304409154,LON,RY
920180779,LON,RY
514030804,LON,RY
1372287999,LON,RY
193199788,LON,RY
1537796966,LON,RY
1181174884,LON,RY
3094966735,LON,RY
2600180849,LON,RY
1855497721,LON,RY
1712873797,LON,RY
325857445,LON,RY
2155421524,LON,RY
240275712,LON,RY
725818500,LON,RY
3591204214,LON,RY
1916447815,LON,RY
3014801922,LON,RY
2522170107,LON,RY
170537140,LON,RY
620104683,LON,RY
442578919,LON,RY
1515790094,LON,RY
1191521894,LON,RY
2570695175,LON,RY
2630961292,LON,RY
100657536,LON,RY
854366036,LON,RY
1332152654,LON,RY
3026763673,LON,RY
2317920318,LON,RY
2430898729,LON,RY
444986241,LON,RY
4272714819,LON,RY
3748568689,LON,RY
295047353,LON,RY
986110767,LON,RY
1740357666,LON,RY
813533272,LON,RY
3151042389,LON,RY
3561443300,LON,RY
20364153,LON,RY
64241682,LON,RY
2834526359,LON,RY
2842774850,LON,RY
1138444392,LON,RY
3346994773,LON,RY
2883838792,LON,RY
904857949,LON,RY
1854042808,LON,RY
2436007965,LON,RY
4251125085,LON,RY
1558527621,LON,RY
489579299,LON,RY
37464353,LON,RY
796952251,LON,RY
2951987788,LON,RY
790954169,LON,RY
444885692,LON,RY
1851158880,LON,RY
2164642342,LON,RY
1878867977,LON,RY
1417623520,LON,RY
378093646,LON,RY
1485950148,LON,RY
2287357064,LON,RY
585179751,LON,RY
2563434772,LON,RY
1356881581,LON,RY
4171630316,LON,RY
1494989879,LON,RY
767258595,LON,RY
3525458506,LON,RY
2305051128,LON,RY
3438318043,LON,RY
2583107990,LON,RY
572943389,LON,RY
198592645,LON,RY
687483152,LON,RY
1057538637,LON,RY
2724346811,LON,RY
4069981929,LON,RY
1831151327,LON,RY
1789137743,LON,RY
1272103553,LON,RY
3609835061,LON,RY
3630441574,LON,RY
1190641590,LON,RY
2302382658,LON,RY
3460852363,LON,RY
3971527249,LON,RY
2746143785,LON,RY
2265477102,LON,RY
1269208025,LON,RY
3763927033,LON,RY
3132694096,LON,RY
1749933058,LON,RY
2906074363,LON,RY
1114579989,LON,RY
1840531130,LON,RY
1379829684,LON,RY
2537898622,LON,RY
1950491941,LON,RY
4099241585,LON,RY
3047700566,LON,RY
3363725577,LON,RY
3269775137,LON,RY
865230705,LON,RY
3482569041,LON,RY
2579738768,LON,RY
566723964,LON,RY
2165544359,LON,RY
1416280586,LON,RY
3053474520,LON,RY
1069526792,LON,RY
492597651,LON,RY
4022037743,LON,RY
4223204513,LON,RY
3716270587,LON,RY
4279498411,LON,RY
1106302812,LON,RY
451293878,LON,RY
557370099,LON,RY
412648327,LON,RY
2560792984,LON,RY
3537685520,LON,RY
3844632637,LON,RY
914902208,LON,RY
2184686760,LON,RY
3275466530,LON,RY
1237425550,LON,RY
713616298,LON,RY
2133500036,LON,RY
2295094069,LON,RY
3925254034,LON,RY
3757303428,LON,RY
782343810,LON,RY
1075094651,LON,RY
1741435887,LON,RY
2573004938,LON,RY
508904035,LON,RY
1008454794,LON,RY
869853704,LON,RY
3804698164,LON,RY
3865831615,LON,RY
1755873089,LON,RY
4236618675,LON,RY
1608125147,LON,RY
2900311459,LON,RY
2350547904,LON,RY
1080101114,LON,RY
2210653484,LON,RY
3334502208,LON,RY
1500679,LON,RY
1976317045,LON,RY
3352084008,LON,RY
2804672990,LON,RY
3329283312,LON,RY
964101225,LON,RY
3530202464,LON,RY
2157963767,LON,RY
3332886176,LON,RY
3813674336,LON,RY
2860595567,LON,RY
3300712199,LON,RY
1152015516,LON,RY
1362446423,LON,RY
655667477,LON,RY
980723203,LON,RY
1700789777,LON,RY
2433902237,LON,RY
3620389061,LON,RY
127116068,LON,RY
3881141767,LON,RY
2437699756,LON,RY
3995695749,LON,RY
2058074883,LON,RY
2924600974,LON,RY
3830227166,LON,RY
802683485,LON,RY
520481386,LON,RY
2783861045,LON,RY
4258267129,LON,RY
3857756159,LON,RY
2482148559,LON,RY
3680084053,LON,RY
2446690464,LON,RY
255819077,LON,RY
1336299496,LON,RY
3370518205,LON,RY
3318799672,LON,RY
2295119766,LON,RY
469892586,LON,RY
3614560714,LON,RY
4153826931,LON,RY
2420008061,LON,RY
1982476209,LON,RY
3987341331,LON,RY
1818725380,LON,RY
2018200622,LON,RY
2909338509,LON,RY
1434204502,LON,RY
547029651,LON,RY
1873276921,LON,RY
812113590,LON,RY
3187510307,LON,RY
3665625490,LON,RY
91341002,LON,RY
1858853039,LON,RY
66871296,LON,RY
4154467342,LON,RY
2416595721,LON,RY
3123207524,LON,RY
3088448481,LON,RY
2541742800,LON,RY
391596134,LON,RY
2051174868,LON,RY
2991106114,LON,RY
549627218,LON,RY
2093468665,LON,RY
1739668979,LON,RY
3608867571,LON,RY
1513677412,LON,RY
3903264397,LON,RY
3957733225,LON,RY
2632971818,LON,RY
3304487618,LON,RY
3508272964,LON,RY
2667848469,LON,RY
1649887113,LON,RY
3790772129,LON,RY
1311364963,LON,RY
1951353187,LON,RY
3668472398,LON,RY
929721273,LON,RY
653670321,LON,RY
309644616,LON,RY
3018850679,LON,RY
3769115445,LON,RY
1332221269,LON,RY
3911064178,LON,RY
1090018452,LON,RY
3631409109,LON,RY
1082875272,LON,RY
842668916,LON,RY
2145406875,LON,RY
1820461831,LON,RY
3567235870,LON,RY
2783638145,LON,RY
1985497936,LON,RY
1141663593,LON,RY
4119737577,LON,RY
829997951,LON,RY
3855795213,LON,RY
3563374455,LON,RY
3330180381,LON,RY
2130868774,LON,RY
3717509688,LON,RY
2466788839,LON,RY
947311587,LON,RY
2225024046,LON,RY
1666192873,LON,RY
700483349,LON,RY
4100087196,LON,RY
3144087311,LON,RY
3664993102,LON,RY
2120602813,LON,RY
2105190563,LON,RY
2249975416,LON,RY
2990969615,LON,RY
183491129,LON,RY
2805948741,LON,RY
2652418860,LON,RY
2765567544,LON,RY
1585160008,LON,RY
482480981,LON,RY
2256494453,LON,RY
2960708397,LON,RY
3618259128,LON,RY
1250304590,LON,RY
1768106749,LON,RY
3473061700,LON,RY
4093586180,LON,RY
3527329381,LON,RY
1357998069,LON,RY
2157270583,LON,RY
3251995296,LON,RY
3566059398,LON,RY
1420028994,LON,RY
1862114704,LON,RY
2172340267,LON,RY
2118871578,LON,RY
3076467302,LON,RY
663436822,LON,RY
2956752362,LON,RY
3920821397,LON,RY
1878482130,LON,RY
309883873,LON,RY
742859832,LON,RY
352582178,LON,RY
2778957416,LON,RY
4103056627,LON,RY
383028493,LON,RY
1485526201,LON,RY
3867653233,LON,RY
2753461081,LON,RY
469994787,LON,RY
2492267924,LON,RY
3456308332,LON,RY
2465455729,LON,RY
3660202929,LON,RY
402767307,LON,RY
3891039432,LON,RY
24543438,LON,RY
3480229879,LON,RY
257388942,LON,RY
2346182029,LON,RY
1679459572,LON,RY
355371126,LON,RY
2661684885,LON,RY
1314115793,LON,RY
1076282655,LON,RY
1924681957,LON,RY
2081620281,LON,RY
2660938616,LON,RY
2760307156,LON,RY
540337705,LON,RY
3746238618,LON,RY
993068700,LON,RY
253967462,LON,RY
927883047,LON,RY
3294927267,LON,RY
3250420439,LON,RY
3001906741,LON,RY
1216808794,LON,RY
679093008,LON,RY
1775089533,LON,RY
2017220299,LON,RY
3227216393,LON,RY
1949546963,LON,RY
4077270164,LON,RY
359381458,LON,RY
3799483626,LON,RY
3716212632,LON,RY
4045037376,LON,RY
3051712225,LON,RY
236883919,LON,RY
3142250111,LON,RY
2894327428,LON,RY
2373120541,LON,RY
2952606604,LON,RY
2794720156,LON,RY
337470475,LON,RY
964977986,LON,RY
1505308586,LON,RY
3285227070,LON,RY
1816637859,LON,RY
1083780296,LON,RY
80031365,LON,RY
1117718396,LON,RY
1317732732,LON,RY
1095496214,LON,RY
4205416451,LON,RY
3322204964,LON,RY
2496037310,LON,RY
913088977,LON,RY
976779138,LON,RY
3872148252,LON,RY
2648309961,LON,RY
2689476486,LON,RY
2169713525,LON,RY
4089444895,LON,RY
3970616470,LON,RY
352351107,LON,RY
3070973626,LON,RY
4096263758,LON,RY
536887248,LON,RY
226941393,LON,RY
639906646,LON,RY
4237795931,LON,RY
1444437042,LON,RY
1969652651,LON,RY
2603849674,LON,RY
1451060247,LON,RY
3479202028,LON,RY
2560106274,LON,RY
2053131223,LON,RY
4216422848,LON,RY
2618084861,LON,RY
1733012347,LON,RY
150801384,LON,RY
599243724,LON,RY
1901959064,LON,RY
2440342489,LON,RY
2069746378,LON,RY
96118908,LON,RY
4169487433,LON,RY
378389741,LON,RY
2434565195,LON,RY
3995629702,LON,RY
681707385,LON,RY
2516082745,LON,RY
2868360776,LON,RY
2475271285,LON,RY
1506382436,LON,RY
3112198160,LON,RY
1864059685,LON,RY
9094192,LON,RY
3431310286,LON,RY
4168535093,LON,RY
4165143345,LON,RY
1522612889,LON,RY
3177481526,LON,RY
3506974021,LON,RY
3665669635,LON,RY
2874727335,LON,RY
2922294439,LON,RY
1971070934,LON,RY
3594363983,LON,RY
1503055838,LON,RY
1371998055,LON,RY
1892298980,LON,RY
3660477160,LON,RY
2832617304,LON,RY
3955262937,LON,RY
4030906168,LON,RY
1377331213,LON,RY
2267043774,LON,RY
3069396553,LON,RY
1988698785,LON,RY
2716689057,LON,RY
704452811,LON,RY
3798246829,LON,RY
3579145779,LON,RY
1554195131,LON,RY
1731047866,LON,RY
3975823238,LON,RY
2605582523,LON,RY
690316943,LON,RY
4145349137,LON,RY
3188499687,LON,RY
1285419257,LON,RY
3593695600,LON,RY
3115008195,LON,RY
1769786852,LON,RY
479445569,LON,RY
1169648355,LON,RY
3991538438,LON,RY
2136869850,LON,RY
294773015,LON,RY
2614194846,LON,RY
2980177100,LON,RY
3799916118,LON,RY
844883461,LON,RY
2343990827,LON,RY
1419344766,LON,RY
3299052006,LON,RY
551120969,LON,RY
663854594,LON,RY
1724106487,LON,RY
1375148010,LON,RY
1698878442,LON,RY
80096071,LON,RY
2365478503,LON,RY
4056276145,LON,RY
1530110319,LON,RY
514929783,LON,RY
2612939096,LON,RY
3021794135,LON,RY
2670514168,LON,RY
2510929171,LON,RY
3782144525,LON,RY
1102778960,LON,RY
2713502732,LON,RY
1639356626,LON,RY
881534524,LON,RY
3652138816,LON,RY
2146933365,LON,RY
473724308,LON,RY
4286556513,LON,RY
2506161912,LON,RY
2074359024,LON,RY
3202410592,LON,RY
230600094,LON,RY
1157448642,LON,RY
862390563,LON,RY
718544330,LON,RY
3462346263,LON,RY
3041740424,LON,RY
114931714,LON,RY
3993838710,LON,RY
3966848552,LON,RY
2958863162,LON,RY
1181925623,LON,RY
840405590,LON,RY
442613211,LON,RY
2356860099,LON,RY
1596587549,LON,RY
1260423017,LON,RY
4132944255,LON,RY
3524538319,LON,RY
889301146,LON,RY
501183135,LON,RY
1544589890,LON,RY
681877106,LON,RY
2685014760,LON,RY
3782112220,LON,RY
2064464926,LON,RY
1576527532,LON,RY
1784194858,LON,RY
3331684506,LON,RY
1262172828,LON,RY
1878539049,LON,RY
1760027360,LON,RY
128598439,LON,RY
121740341,LON,RY
84568841,LON,RY
2740610588,LON,RY
1527863301,LON,RY
1853048158,LON,RY
722523179,LON,RY
3214968149,LON,RY
761458685,LON,RY
2335395405,LON,RY
438518717,LON,RY
2570330405,LON,RY
3453740470,LON,RY
2349440142,LON,RY
2262583705,LON,RY
3527710874,LON,RY
3391958424,LON,RY
208146967,LON,RY
3404251045,LON,RY
2245841521,LON,RY
1900682326,LON,RY
3732943636,LON,RY
1946117575,LON,RY
2782557534,LON,RY
3969145235,LON,RY
3511733181,LON,RY
2212728969,LON,RY
2992055139,LON,RY
4280570605,LON,RY
1162866657,LON,RY
154385668,LON,RY
3303553597,LON,RY
2065598333,LON,RY
1763358631,LON,RY
1777530073,LON,RY
2173190234,LON,RY
2057553316,LON,RY
3667907993,LON,RY
1785847546,LON,RY
1774832412,LON,RY
1965922013,LON,RY
1871966260,LON,RY
2144979635,LON,RY
128083235,LON,RY
857450411,LON,RY
2723664706,LON,RY
1798055045,LON,RY
1796815671,LON,RY
1427992214,LON,RY
2379413797,LON,RY
3140422609,LON,RY
346601440,LON,RY
4146028424,LON,RY
1840316433,LON,RY
2856856660,LON,RY
1129174091,LON,RY
1380114665,LON,RY
637697524,LON,RY
500726121,LON,RY
1317531909,LON,RY
3001101009,LON,RY
1926882348,LON,RY
1251414540,LON,RY
2495966547,LON,RY
1897076846,LON,RY
535342982,LON,RY
4046182019,LON,RY
3216248787,LON,RY
3792497303,LON,RY
946169542,LON,RY
1540974757,LON,RY
1157920391,LON,RY
1635176152,LON,RY
3246831360,LON,RY
3299661630,LON,RY
3239470923,LON,RY
1923523650,LON,RY
981958825,LON,RY
3222242122,LON,RY
2133239073,LON,RY
2041402238,LON,RY
1421998483,LON,RY
1171456819,LON,RY
4233636781,LON,RY
3475126072,LON,RY
663632862,LON,RY
562753082,LON,RY
2928742260,LON,RY
769260,LON,RY
174944984,LON,RY
127637595,LON,RY
1686269198,LON,RY
2382345387,LON,RY
1247471765,LON,RY
3077803173,LON,RY
1760639369,LON,RY
3424789618,LON,RY
2593186122,LON,RY
4214440444,LON,RY
891407379,LON,RY
1360910747,LON,RY
1868811210,LON,RY
603969102,LON,RY
4251190568,LON,RY
2536690941,LON,RY
4027551181,LON,RY
782687588,LON,RY
2830800454,LON,RY
430445465,LON,RY
510257458,LON,RY
1798016778,LON,RY
4196450875,LON,RY
151714927,LON,RY
513236248,LON,RY
1919693419,LON,RY
2667804496,LON,RY
1419655642,LON,RY
2471098475,LON,RY
170533371,LON,RY
2676237846,LON,RY
2748590154,LON,RY
2136018119,LON,RY
2030380959,LON,RY
2853718427,LON,RY
1328521554,LON,RY
2662875074,LON,RY
890071830,LON,RY
3296049097,LON,RY
1199855076,LON,RY
4237314640,LON,RY
1223301616,LON,RY
3626265201,LON,RY
834775851,LON,RY
2388702417,LON,RY
1300859631,LON,RY
1679155921,LON,RY
213159605,LON,RY
318564140,LON,RY
1589161168,LON,RY
2574347748,LON,RY
2529154331,LON,RY
52393836,LON,RY
643897774,LON,RY
484636598,LON,RY
2899020348,LON,RY
1093493676,LON,RY
198998664,LON,RY
3510573530,LON,RY
4222608894,LON,RY
3804794690,LON,RY
743375282,LON,RY
1027059749,LON,RY
4086601617,LON,RY
89005970,LON,RY
56319625,LON,RY
2011633377,LON,RY
499073678,LON,RY
1131004078,LON,RY
3934025187,LON,RY
3962416562,LON,RY
1646975734,LON,RY
1593225390,LON,RY
212516772,LON,RY
2308220890,LON,RY
203598352,LON,RY
3140821122,LON,RY
3593713568,LON,RY
3617700286,LON,RY
121048940,LON,RY
4251890867,LON,RY
2581510270,LON,RY
74665203,LON,RY
180626254,LON,RY
3274044440,LON,RY
1978637189,LON,RY
3110483064,LON,RY
3100791497,LON,RY
285128882,LON,RY
3310814326,LON,RY
3574086489,LON,RY
4286768616,LON,RY
1414285379,LON,RY
332143605,LON,RY
970186444,LON,RY
1643124760,LON,RY
274377662,LON,RY
3105540052,LON,RY
3659850328,LON,RY
3844769042,LON,RY
329492317,LON,RY
3154393569,LON,RY
1847780348,LON,RY
1988132676,LON,RY
3268275206,LON,RY
2185255949,LON,RY
2283280992,LON,RY
3448985125,LON,RY
2502192244,LON,RY
3454270644,LON,RY
111713148,LON,RY
872780480,LON,RY
1588884338,LON,RY
2316159616,LON,RY
3650660551,LON,RY
4193988731,LON,RY
2144648385,LON,RY
2827427861,LON,RY
2858807869,LON,RY
1257304317,LON,RY
3673734951,LON,RY
1198846351,LON,RY
2688373925,LON,RY
630781700,LON,RY
1258983617,LON,RY
2770804212,LON,RY
1180943197,LON,RY
1189182990,LON,RY
1144321843,LON,RY
1910972447,LON,RY
1818490168,LON,RY
865399041,LON,RY
230982085,LON,RY
3782507133,LON,RY
3731103783,LON,RY
682259901,LON,RY
3813752422,LON,RY
978545014,LON,RY
1480769835,LON,RY
2310482553,LON,RY
4292879080,LON,RY
4093456064,LON,RY
3350127690,LON,RY
3449202861,LON,RY
1881529054,LON,RY
2793322346,LON,RY
661626457,LON,RY
1040274306,LON,RY
219088122,LON,RY
3282181079,LON,RY
1572710281,LON,RY
2674138802,LON,RY
2112808489,LON,RY
1160213731,LON,RY
1759537800,LON,RY
835532752,LON,RY
2098094746,LON,RY
1693357717,LON,RY
416229853,LON,RY
1494718844,LON,RY
2133653282,LON,RY
525223304,LON,RY
1170175828,LON,RY
2360951441,LON,RY
2971694358,LON,RY
2697083514,LON,RY
2816610201,LON,RY
2169673293,LON,RY
2420435216,LON,RY
2873469584,LON,RY
3350029194,LON,RY
1183097707,LON,RY
1268700274,LON,RY
1634035056,LON,RY
3081741087,LON,RY
1575031023,LON,RY
3515866899,LON,RY
3007678169,LON,RY
2642716180,LON,RY
3877048650,LON,RY
3940273019,LON,RY
3493021144,LON,RY
4268094187,LON,RY
2887257400,LON,RY
82170266,LON,RY
52229470,LON,RY
974036138,LON,RY
1341616681,LON,RY
2576904277,LON,RY
3796029757,LON,RY
3281857060,LON,RY
237858027,LON,RY
4132648114,LON,RY
801358699,LON,RY
1085580473,LON,RY
3402517226,LON,RY
1713347003,LON,RY
1944898378,LON,RY
1669181639,LON,RY
1959085579,LON,RY
109267795,LON,RY
2493357381,LON,RY
1287610295,LON,RY
2457357177,LON,RY
4256383602,LON,RY
329995464,LON,RY
1442910213,LON,RY
1434562014,LON,RY
1990642724,LON,RY
259675352,LON,RY
1134243273,LON,RY
1030066114,LON,RY
1681859694,LON,RY
1818537896,LON,RY
2222226856,LON,RY
1595154888,LON,RY
127981121,LON,RY
3187422361,LON,RY
372555761,LON,RY
3159622517,LON,RY
3320981775,LON,RY
816323353,LON,RY
613005106,LON,RY
2499369912,LON,RY
3231224562,LON,RY
2167022682,LON,RY
1126195336,LON,RY
904853381,LON,RY
3737094618,LON,RY
813133526,LON,RY
3396798290,LON,RY
201109855,LON,RY
1417442985,LON,RY
890926382,LON,RY
3759398860,LON,RY
971079370,LON,RY
3010149532,LON,RY
3925255650,LON,RY
1280393130,LON,RY
2189600879,LON,RY
10474224,LON,RY
1154209938,LON,RY
3172954677,LON,RY
4035725070,LON,RY
2092865923,LON,RY
1181706659,LON,RY
1823464208,LON,RY
1688073177,LON,RY
1341344060,LON,RY
4262677527,LON,RY
2865600265,LON,RY
3770821999,LON,RY
3253501046,LON,RY
89828719,LON,RY
2802366113,LON,RY
2477304225,LON,RY
945444923,LON,RY
2504988162,LON,RY
2016644478,LON,RY
1592128507,LON,RY
1958050912,LON,RY
2234525198,LON,RY
4016870336,LON,RY
609822615,LON,RY
3035808016,LON,RY
62219959,LON,RY
2206685245,LON,RY
3273659548,LON,RY
4060844745,LON,RY
701120542,LON,RY
3251221911,LON,RY
3443493820,LON,RY
3368795977,LON,RY
2035107205,LON,RY
3976153913,LON,RY
2598327905,LON,RY
4070592815,LON,RY
3429807814,LON,RY
3868245713,LON,RY
452040572,LON,RY
1770565625,LON,RY
1644669621,LON,RY
559295864,LON,RY
2099287323,LON,RY
2397744189,LON,RY
828914711,LON,RY
4240329604,LON,RY
2110460778,LON,RY
3282733446,LON,RY
441453247,LON,RY
1246609828,LON,RY
1495246304,LON,RY
127350377,LON,RY
574693251,LON,RY
2747987542,LON,RY
3536909225,LON,RY
3702733023,LON,RY
4127940988,LON,RY
4255578777,LON,RY
3477220581,LON,RY
3301475366,LON,RY
3930787309,LON,RY
3741112844,LON,RY
2674211821,LON,RY
1310653392,LON,RY
2153229594,LON,RY
46306322,LON,RY
2385956791,LON,RY
103788814,LON,RY
501025001,LON,RY
2456497667,LON,RY
3998139547,LON,RY
2960975347,LON,RY
1328760365,LON,RY
4112022626,LON,RY
1162797540,LON,RY
2618437349,LON,RY
268484426,LON,RY
3664205203,LON,RY
2345707647,LON,RY
343019231,LON,RY
29575419,LON,RY
1847428650,LON,RY
650274011,LON,RY
214881119,LON,RY
3524323806,LON,RY
2902087262,LON,RY
3830226688,LON,RY
562520337,LON,RY
3830049934,LON,RY
3047636259,LON,RY
1113445778,LON,RY
2936215694,LON,RY
1186161543,LON,RY
1600218110,LON,RY
863240739,LON,RY
2844049362,LON,RY
3242568832,LON,RY
3053751214,LON,RY
526839338,LON,RY
3008878362,LON,RY
3446786615,LON,RY
3706661819,LON,RY
1217409381,LON,RY
2043897240,LON,RY
3071833653,LON,RY
1031715604,LON,RY
3279346323,LON,RY
2002939174,LON,RY
1638244940,LON,RY
110326293,LON,RY
40815016,LON,RY
3559244133,LON,RY
2984548591,LON,RY
2582116632,LON,RY
2568910301,LON,RY
3646908592,LON,RY
1991648365,LON,RY
2896256486,LON,RY
1330890218,LON,RY
1104356328,LON,RY
3417277166,LON,RY
159477417,LON,RY
757876633,LON,RY
1736985499,LON,RY
4076457902,LON,RY
2501626,LON,RY
597350942,LON,RY
291312298,LON,RY
3627937156,LON,RY
1859580924,LON,RY
2776041826,LON,RY
1445627428,LON,RY
2922835124,LON,RY
2058317472,LON,RY
3602933079,LON,RY
3833544392,LON,RY
1236206805,LON,RY
1374943434,LON,RY
2733369132,LON,RY
3388738396,LON,RY
673051975,LON,RY
1463929520,LON,RY
301862885,LON,RY
200417721,LON,RY
1495176036,LON,RY
354822418,LON,RY
3137374169,LON,RY
1963064508,LON,RY
426268892,LON,RY
708252259,LON,RY
2491778692,LON,RY
2572507485,LON,RY
123371154,LON,RY
536290568,LON,RY
1567001714,LON,RY
1376329786,LOS,RY
2999815408,LOS,RY
4030594017,LOS,RY
4094388422,LOS,RY
2355485835,LOS,RY
3176236968,LOS,RY
2062481685,LOS,RY
3086129538,LOS,RY
2245968610,LOS,RY
602054721,LOS,RY
3243651215,LOS,RY
3218396593,LOS,RY
1704765844,LOS,RY
2521817830,LOS,RY
2793467291,LOS,RY
3471628201,LOS,RY
36869612,LOS,RY
2190813985,LOS,RY
3893517877,LOS,RY
2506245477,LOS,RY
2081477096,LOS,RY
257117953,LOS,RY
3882247930,LOS,RY
1831823406,LOS,RY
3350589501,LOS,RY
2577445457,LOS,RY
2758801614,LOS,RY
2202927312,LOS,RY
1416074220,LOS,RY
1295259544,LOS,RY
1943131685,LOS,RY
2465957238,LOS,RY
922849324,LOS,RY
2154779801,LOS,RY
2530235510,LOS,RY
2777990330,LOS,RY
2802295864,LOS,RY
3368207155,LOS,RY
3188404466,LOS,RY
1627400117,LOS,RY
4259675990,LOS,RY
331594106,LOS,RY
2923231134,LOS,RY
2304690661,LOS,RY
3400590552,LOS,RY
3761518153,LOS,RY
3771626221,LOS,RY
3512178858,LOS,RY
3747546334,LOS,RY
2611263473,LOS,RY
3465081733,LOS,RY
565278256,LOS,RY
152155962,LOS,RY
4284703132,LOS,RY
4095199762,LOS,RY
1519594538,LOS,RY
2692480788,LOS,RY
655223072,LOS,RY
519529339,LOS,RY
2188612296,LOS,RY
4171066523,LOS,RY
777333438,LOS,RY
3555347304,LOS,RY
2130685640,LOS,RY
1322005658,LOS,RY
603532902,LOS,RY
4079953903,LOS,RY
3961346809,LOS,RY
2487883793,LOS,RY
3402920084,LOS,RY
1153628976,LOS,RY
3535748283,LOS,RY
2220706161,LOS,RY
1208279261,LOS,RY
3245948291,LOS,RY
1477318823,LOS,RY
1332510841,LOS,RY
365213646,LOS,RY
1011958125,LOS,RY
187713850,LOS,RY
1483036594,LOS,RY
1905761730,LOS,RY
1373363635,LOS,RY
3807598805,LOS,RY
151714128,LOS,RY
3623764070,LOS,RY
155253871,LOS,RY
4025132456,LOS,RY
4215955397,LOS,RY
1619961556,LOS,RY
3535454658,LOS,RY
4202490397,LOS,RY
863643362,LOS,RY
2764236350,LOS,RY
1903113058,LOS,RY
1173058400,LOS,RY
3640799078,LOS,RY
1476174892,LOS,RY
3410894621,LOS,RY
1838452882,LOS,RY
1484851132,LOS,RY
3210029274,LOS,RY
1539627734,LOS,RY
724865559,LOS,RY
3784906192,LOS,RY
2194926212,LOS,RY
860123997,LOS,RY
1210641415,LOS,RY
